,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
15834,Rp 925 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Asri Terawat 2 Lantai di Cisaranten Kulon Arcamanik,"Arcamanik, Bandung",2,2,1,LT : 100 m²,LB : 90 m²
15835,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Semi Furnished  Di Taman Kopo Indah 3 Bandung,"Taman Kopo Indah, Bandung",3,2,0,LT : 96 m²,LB : 132 m²
15836,"Rp 4,85 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Lama Luas Nyaman Terawat di Jalan Lembah Sukaresmi Bandung,"Sukajadi, Bandung",5,3,1,LT : 497 m²,LB : 240 m²
15837,"Rp 3,25 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Furnished Siap Huni di Kota Baru Parahyangan Wangsakerta,"Kota Baru Parahyangan, Bandung",5,3,2,LT : 234 m²,LB : 221 m²
15838,"Rp 3,1 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Siap Huni di Wangsakerta Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",5,2,1,LT : 162 m²,LB : 150 m²
15839,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Baru Modern Siap Huni Dlm Cluster Cisaranten Kulon,"Arcamanik, Bandung",3,3,2,LT : 100 m²,LB : 100 m²
15840,Rp 10 Miliar,Cicilan: 40 Jutaan per bulan,Rumah Lux Asri Siap Huni di Resor Dago Pakar,"Dago Pakar, Bandung",5,5,2,LT : 608 m²,LB : 350 m²
15841,Rp 930 Juta,Cicilan: 3 Jutaan per bulan,Di Jual Rumah Termurah Cheryfield Di Buah Batu,"Buah Batu, Bandung",3,2,0,LT : 45 m²,LB : 130 m²
15842,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 2 Lantai Siap Huni Di Batununggal ,"Batununggal, Bandung",3,2,1,LT : 164 m²,LB : 160 m²
15843,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah 2 Lantai Furnish Siap Huni di Ice Skating Arcamanik,"Arcamanik, Bandung",4,2,1,LT : 120 m²,LB : 220 m²
15844,"Rp 3,85 Miliar",Cicilan: 15 Jutaan per bulan,Rumah Hitung Tanah Murah Main Road Sayap Gatot Subroto Bandung ,"Gatot Subroto, Bandung",3,2,1,LT : 214 m²,LB : 100 m²
15845,Rp 575 Juta,Cicilan: 2 Jutaan per bulan,Rumah Minimalis Super Strategis 500 Jutaan di Griya Cempaka Arum,"Gede Bage, Bandung",3,2,1,LT : 84 m²,LB : 60 m²
15846,"Rp 2,19 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Baru 2 Lantai Sayap Bkr Dkt Lapang Tegalega Hotel Horison Tengah Kota Bandung,"Regol, Bandung",3,3,2,LT : 114 m²,LB : 123 m²
15847,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,Rumah 2 Lantai Hook Baru Renovasi Siap Huni Area Arcamanik,"Arcamanik, Bandung",3,3,1,LT : 147 m²,LB : 120 m²
15848,Rp 290 Juta,Cicilan: 1 Jutaan per bulan,Rumah Murah Bandung 10mnt Ke Tol Soroja Free Desain,"Kopo, Bandung",2,1,1,LT : 60 m²,LB : 36 m²
15849,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Minimalis Terawat Lingkungan Aman Nyaman di Derwati Mas,"Rancasari, Bandung",3,3,1,LT : 156 m²,LB : 100 m²
15850,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Hitung Tanah Rumah Terawat Komplek Puri Budi Asri Cihanjuang,"Cihanjuang, Bandung",3,2,2,LT : 225 m²,LB : 180 m²
15851,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Cantik di Siap Huni Kota Bandung,"Cicaheum, Bandung",3,3,1,LT : 120 m²,LB : 150 m²
15852,"Rp 4,38 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Wisesa Asih Di Perbukitan Modern Minimalis 3 Lantai di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,3,2,LT : 180 m²,LB : 205 m²
15853,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Luas Cipageran Asri Cluster Edelweis Cimahi Utara ,"Sariwangi, Bandung",3,2,0,LT : 128 m²,LB : 84 m²
15854,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,"Padasuka, Udara adem, air lancar, siap Huni","Padasuka, Bandung",4,3,0,LT : 170 m²,LB : 300 m²
15855,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,Rumah Sejuk Asri di Dago Resort Kota Bandung,"Sayap Dago, Bandung",6,4,4,LT : 320 m²,LB : 300 m²
15856,"Rp 4,9 Miliar",Cicilan: 19 Jutaan per bulan,Di Jual Rumah Syantik Terawat Di Dago Giri,"Dago, Bandung",5,3,0,LT : 501 m²,LB : 400 m²
15857,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Cepat Rumah Sarijadi Kota Bandung,"Sarijadi, Bandung",5,2,0,LT : 85 m²,LB : 150 m²
15858,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Minimalis di Komplek Podomoro Buah Batu,"Buah Batu, Bandung",3,2,1,LT : 102 m²,LB : 195 m²
15859,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Jarang Ada Rumah Murah 2 Lantai Full Furnished Area Buah Batu,"Buah Batu, Bandung",4,2,1,LT : 117 m²,LB : 120 m²
15860,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah Bagus Siap Huni Awani Residence di Ngamprah, Bandung","Ngamprah, Bandung",3,2,1,LT : 300 m²,LB : 215 m²
15861,Rp 12 Miliar,Cicilan: 48 Jutaan per bulan,Rumah hitung tanah di sangkuriang cisitu dago kota bandung,"Dago, Bandung",7,4,3,LT : 648 m²,LB : 240 m²
15862,Rp 40 Miliar,Cicilan: 160 Jutaan per bulan,Rumah Lama Hitung Tanah Saja Di Pusat Kota Jalan Trunojoyo Bandung ,"Sayap Dago, Bandung",7,3,0,LT : 892 m²,LB : 900 m²
15863,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah 2 Lantai Komplek Puri Budi Asri Cihanjuang,"Cihanjuang, Bandung",3,2,0,LT : 225 m²,LB : 185 m²
15864,"Rp 4,95 Miliar",Cicilan: 19 Jutaan per bulan,"Dijual Rumah Mewah ,lingkunagn Sejuk Dan Nyaman Cityview Kota Bandung","Dago, Bandung",4,3,1,LT : 264 m²,LB : 211 m²
15865,Rp 400 Juta,Cicilan: 1 Jutaan per bulan,Di Jual Rumah Tanpa Dp Di Cileunyi Bandung,"Cileunyi, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
15866,"Rp 4,5 Miliar",Cicilan: 18 Jutaan per bulan,Dijual Tanah Dan Rumah Bangunan Lama Di Jln Samsudin Bkr,"BKR, Bandung",3,2,0,LT : 355 m²,LB : 200 m²
15867,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Luas Terawat Komplek Puri Budi Asri Cihanjuang,"Cihanjuang, Bandung",3,2,2,LT : 225 m²,LB : 185 m²
15868,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Unik 2 Lantai Karya Almarhum Oki Kusprianto Area Sariwangi ,"Sariwangi, Bandung",3,2,1,LT : 233 m²,LB : 200 m²
15869,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Terusan Leuwi Anyar,"Leuwi Panjang, Bandung",3,2,0,LT : 117 m²,LB : 46 m²
15870,"Rp 4,7 Miliar",Cicilan: 18 Jutaan per bulan,Modern Kece Ok Harga Nego Rumah Dkt Tol Pasteur Sukamulya Bandung,"Pasteur, Bandung",2,2,2,LT : 337 m²,LB : 200 m²
15871,"Rp 3,9 Miliar",Cicilan: 15 Jutaan per bulan,Dijual Rumah Area Luas Lingkungan Sejuk Dan Nyaman Harga Terbaik,"Setiabudi, Bandung",4,4,2,LT : 300 m²,LB : 360 m²
15872,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Besar Harga Kecil Dijual Nego di Taman Kopo Indah 2 Bandung,"Taman Kopo Indah, Bandung",3,2,1,LT : 200 m²,LB : 170 m²
15873,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,1 Milyar Aja Udah Dapet Rumah Senyaman Ini di Taman Kopo Indah 3,"Taman Kopo Indah, Bandung",2,1,1,LT : 96 m²,LB : 70 m²
15874,"Rp 7,5 Miliar",Cicilan: 30 Jutaan per bulan,Rumah Dekat Sekolah Dan Masjid di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 550 m²,LB : 400 m²
15875,Rp 390 Juta,Cicilan: 1 Jutaan per bulan,Di Jual Rumah Murah Di Rancaekek Bandung,"Rancaekek, Bandung",1,1,1,LT : 70 m²,LB : 38 m²
15876,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,Dijual Rumah Asri Minimalis Di Istana Regency Pasteur,"Pasteur, Bandung",4,3,2,LT : 303 m²,LB : 350 m²
15877,Rp 7 Miliar,Cicilan: 28 Jutaan per bulan,"Dijual rumah full furnish termasuk elektronik  di Cipaku indah, ","Cipaku, Bandung",3,2,2,LT : 510 m²,LB : 350 m²
15878,"Rp 5,5 Miliar",Cicilan: 22 Jutaan per bulan,Jual Cepat Rumah Mewah Lokasi Sultan Setrasari Pasteur Bandung,"Setra Sari, Bandung",3,3,1,LT : 452 m²,LB : 325 m²
15879,"Rp 7,9 Miliar",Cicilan: 31 Jutaan per bulan,DIJUAL RUMAH Strategis Siap Huni Tubagus Ismail Dago Kota Bandung,"Tubagus Ismail, Bandung",8,5,2,LT : 348 m²,LB : 500 m²
15880,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Siap Huni Di Cluster Cisaranten Arcamanik,"Arcamanik, Bandung",3,2,1,LT : 150 m²,LB : 120 m²
15881,Rp 695 Juta,Cicilan: 2 Jutaan per bulan,"Cluster Smarthome Mewah 2 Lantai Di Dekat Villa Bandung,cileunyi","Cileunyi, Bandung",2,2,1,LT : 72 m²,LB : 73 m²
15882,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,Gahabis Pikir Rumah Baik Arjuna Residence Geger Kalong Bandung,"Geger Kalong, Bandung",3,3,0,LT : 197 m²,LB : 250 m²
15883,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Baru Minimalis 3 Lantai di Sukahaji Bandung,"Sukahaji, Bandung",3,2,0,LT : 88 m²,LB : 170 m²
15884,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Baru Minimalis Siap Huni Burangrang,"Burangrang, Bandung",4,3,0,LT : 185 m²,LB : 220 m²
15885,Rp 375 Juta,Cicilan: 1 Jutaan per bulan,Rumah Bagus Minimalis 300 Jutaan di Mutiara Asri Ciparay Bandung,"Ciparay, Bandung",2,1,1,LT : 128 m²,LB : 70 m²
15886,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah 1 Lantai Skandinavian Concept di Bandung Timur,"Rancasari, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
15887,Rp 475 Juta,Cicilan: 1 Jutaan per bulan,Di Jual Rumah Murah Di Rancaekek Bandung,"Rancaekek, Bandung",2,2,1,LT : 70 m²,LB : 42 m²
15888,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Siap Huni Komplek Bumi Asri Cijerah,"Cijerah, Bandung",3,3,0,LT : 100 m²,LB : 160 m²
15889,"Rp 3,9 Miliar",Cicilan: 15 Jutaan per bulan,Rumah 3 Lantai Area Setraduta Dekat Ke Pintu Tol Pasteur ,"Setra Duta, Bandung",3,3,1,LT : 143 m²,LB : 300 m²
15890,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,Dijual Rumah 4 Lantai Di Babakan Jeruk,"Pasteur, Bandung",3,4,3,LT : 185 m²,LB : 405 m²
15891,"Rp 4,7 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Baru 3 Lantai Strategis Di Setraduta ,"Setra Duta, Bandung",5,5,1,LT : 153 m²,LB : 298 m²
15892,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Baru Bagus Komp.  Panyileukan Soekarno Hatta Bandung,"Panyileukan, Bandung",6,4,1,LT : 186 m²,LB : 200 m²
15893,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru 2LT Siap Huni di Kompl.permata Inten Arcamanik Bandung,"Arcamanik, Bandung",3,3,2,LT : 120 m²,LB : 155 m²
15894,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Minimalis 2 Lantai Di Pasteur Gateaway Residence,"Pasteur, Bandung",3,2,1,LT : 120 m²,LB : 150 m²
15895,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Siap Huni Tci,"Cibaduyut, Bandung",5,2,1,LT : 126 m²,LB : 150 m²
15896,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Strategis Mainroad Antapani Cocok Untuk Hunian Atau Cafe,"Antapani, Bandung",5,3,1,LT : 280 m²,LB : 180 m²
15897,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Full Furnish Asri Sejuk di Komplek Cigadung Raya Bandung,"Cigadung, Bandung",4,3,2,LT : 252 m²,LB : 150 m²
15898,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,"Jual Rumah Tki 2 , Patung Gajah","Taman Kopo Indah, Bandung",2,1,0,LT : 96 m²,LB : 120 m²
15899,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,"Dijual Rumah Cantik 2 Lantai di Geger Kalong, Bandung","Geger Kalong, Bandung",5,3,1,LT : 201 m²,LB : 300 m²
15900,"Rp 2,25 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Murah Hitung Tanah Di Bawah Njop Kembar Sayap Bkr,"Regol, Bandung",4,2,2,LT : 287 m²,LB : 215 m²
15901,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Minimalis Siap Huni Di Komplek Buah Batu One Gate Sistem,"Buah Batu, Bandung",4,3,0,LT : 224 m²,LB : 320 m²
15902,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,rumah siap huni di Batununggal indah Estate  ,"Batununggal, Bandung",3,3,1,LT : 140 m²,LB : 140 m²
15903,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,Dijual Rumah Murah Dekat Pusat Kota Bandung Harga Mulai 175jt,"Batununggal, Bandung",2,1,1,LT : 50 m²,LB : 40 m²
15904,"Rp 1,57 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Bagus Siap Huni Cluster Padmagriya Podomoro Park Buah Batu Bandung,"Podomoro Park Bandung, Bandung",3,1,1,LT : 84 m²,LB : 60 m²
15905,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Baru 2 Lantai Tengah Kota Bandung Dekat Mall Dan Bandara,"Pajajaran, Bandung",4,3,2,LT : 104 m²,LB : 150 m²
15906,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,Dijual Rumah Murah Dekat Pusat Kota Bandung Harga Mulai 175jt,"Gede Bage, Bandung",2,1,1,LT : 50 m²,LB : 40 m²
15907,"Rp 2,85 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Murah 2 Lantai Siap Huni Batununggal Indah ,"Batununggal, Bandung",4,3,2,LT : 200 m²,LB : 208 m²
15908,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,Dijual Rumah Murah Dekat Pusat Kota Bandung Harga Mulai 175jt,"Buah Batu, Bandung",1,1,1,LT : 50 m²,LB : 40 m²
15909,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Pharmindo Cijerah Kota Bandung,"Cijerah, Bandung",4,2,0,LT : 176 m²,LB : 176 m²
15910,Rp 890 Juta,Cicilan: 3 Jutaan per bulan,Rumah Mungil  Dalam Cluster di Sayap Pasirkoja ,"Bandung Kulon, Bandung",2,1,1,LT : 78 m²,LB : 45 m²
15911,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai Area Antapani Dekat Griya Antapani,"Antapani, Bandung",3,2,1,LT : 78 m²,LB : 101 m²
15912,"Rp 3,75 Miliar",Cicilan: 15 Jutaan per bulan,Dijual rumah nyaman dan adem di singgasana pradana,"Bojongloa Kidul, Bandung",4,3,2,LT : 180 m²,LB : 250 m²
15913,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Villa Murah Kawasan Wisatan Villa Istana Bunga Lembang ,"Lembang, Bandung",2,1,2,LT : 477 m²,LB : 100 m²
15914,Rp 975 Juta,Cicilan: 3 Jutaan per bulan,Rumah 2 Lantai Kokoh Strategis di Manglayang Regency Cileunyi Bandung,"Cileunyi, Bandung",6,4,1,LT : 138 m²,LB : 200 m²
15915,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Siap Huni Nyaman di Komplek Grand Sharon,rancabolang,ciwastra,buah Batu,bandung","Ciwastra, Bandung",2,1,1,LT : 120 m²,LB : 80 m²
15916,Rp 5 Miliar,Cicilan: 20 Jutaan per bulan,Rumah Minimalis Komplek Dadali Kota Bandung ,"Dadali, Bandung",6,3,1,LT : 233 m²,LB : 450 m²
15917,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah Siap Huni Sanggar Hurip Dekat Metro Soekarno Hatta ,"Soekarno Hatta, Bandung",4,2,1,LT : 149 m²,LB : 130 m²
15918,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Area Arcamanik Turun Harga ,"Arcamanik, Bandung",3,2,1,LT : 126 m²,LB : 140 m²
15919,Rp 9 Miliar,Cicilan: 36 Jutaan per bulan,Rumah Strategis Dekat The Papandayan Hotel Bandung di Lengkong ,"Lengkong, Bandung",4,3,0,LT : 261 m²,LB : 261 m²
15920,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,Rumah Bagus Dekat Sekolah Dan Pasar Area Komplek di Padalarang,"Padalarang, Bandung",4,2,0,LT : 60 m²,LB : 132 m²
15921,"Rp 3,85 Miliar",Cicilan: 15 Jutaan per bulan,Dijual rumah lokasi strategis di Parakan Asri Batununggal Bandung,"Batununggal, Bandung",6,4,2,LT : 350 m²,LB : 350 m²
15922,Rp 7 Miliar,Cicilan: 28 Jutaan per bulan,Rumah Dekat Tol Pasteur Masuk Komplek di Komplek Arcamanik Endah,"Arcamanik, Bandung",6,4,0,LT : 477 m²,LB : 371 m²
15923,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Minimalis Modern Di Turangga,"Turangga, Bandung",4,3,2,LT : 124 m²,LB : 200 m²
15924,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Unit Ready Khusus Cash Keras Harga Paling Murah Rumah Baru Podomoro Park Cluster Ayana,"Podomoro Park Bandung, Bandung",2,1,0,LT : 84 m²,LB : 40 m²
15925,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah Hitung Tanah Aracamanik Dekat Kampus Al Ghifari,"Arcamanik, Bandung",3,2,1,LT : 173 m²,LB : 130 m²
15926,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Minimalis Siap Huni Di Komplek Batununggal Bandung,"BKR, Bandung",4,2,1,LT : 175 m²,LB : 150 m²
15927,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Dijual Harga Murah di Fajar Raya Cimahi,"Cimahi, Bandung",4,3,1,LT : 340 m²,LB : 220 m²
15928,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Baru Minimalis Modern Di Leuwi Panjang,"Leuwi Panjang, Bandung",3,2,1,LT : 235 m²,LB : 175 m²
15929,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,Jual Cepat Rumah Siap Huni Di Komplek Batununggal Desain Minimalis,"Buah Batu, Bandung",4,2,1,LT : 175 m²,LB : 150 m²
15930,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai Area Antapani Dekat Griya Antapani ,"Antapani, Bandung",4,2,1,LT : 120 m²,LB : 108 m²
15931,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,"Dijual Rumah Minimalis Legalitas Shm, Buahbatu","Ciwastra, Bandung",2,1,1,LT : 50 m²,LB : 30 m²
15932,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Minimalis Modern Di Turangga,"Turangga, Bandung",5,4,1,LT : 142 m²,LB : 250 m²
15933,"Rp 1,99 Miliar",Cicilan: 7 Jutaan per bulan,Rumah 2 Lantai Siap Huni Srimahi Sayap Bkr Regol ,"Regol, Bandung",6,4,4,LT : 160 m²,LB : 160 m²
15934,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Minimalis Di Komplek Batununggal Harga Sangat Murah Jarang Ada,"Batununggal, Bandung",4,2,1,LT : 175 m²,LB : 150 m²
15935,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,"Dijual Rumah Minimalis Legalitas Shm, Buahbatu","Batununggal, Bandung",2,1,1,LT : 50 m²,LB : 30 m²
15936,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,"Dijual Rumah Minimalis Legalitas Shm, Buahbatu","Veteran, Bandung",2,1,1,LT : 50 m²,LB : 30 m²
15937,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,Rumah Bagus 2 Lantai Siap Huni Area Turangga,"Turangga, Bandung",5,4,1,LT : 144 m²,LB : 160 m²
15938,Rp 14 Miliar,Cicilan: 56 Jutaan per bulan,Rumah Furnished+private Pool Bandung Kota Dkt Dago Itb Unpad,"Bandung Kota, Bandung",5,3,0,LT : 427 m²,LB : 350 m²
15939,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Baru Full Renovasi 2 Lantai Lokasi Strategis Area Turangga ,"Turangga, Bandung",4,3,2,LT : 144 m²,LB : 160 m²
15940,"Rp 1,57 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Termurah Di Sayap Ramdhan Ciateul Pungkur Kota Bandung,"Ciateul, Bandung",3,2,0,LT : 152 m²,LB : 120 m²
15941,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Bagus Di Cisaranten Arcamanik Shm,"Arcamanik, Bandung",3,2,1,LT : 101 m²,LB : 70 m²
15942,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Cepat Rumah Di Cluster Bougenville Antapani Bandung,"Antapani, Bandung",6,4,0,LT : 280 m²,LB : 320 m²
15943,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,Rumah Cantik Minimalis Siap Huni di Taman Cibaduyut Indah,"Cibaduyut, Bandung",2,1,0,LT : 60 m²,LB : 80 m²
15944,"Rp 4,25 Miliar",Cicilan: 17 Jutaan per bulan,Cepat Miliki Rumah Mainroad di Abadi Raya Gegerkalong Bandung,"Geger Kalong, Bandung",7,3,0,LT : 300 m²,LB : 250 m²
15945,"Rp 4,3 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Modern Cantik Lokasi di Batununggal,"Batununggal, Bandung",2,3,0,LT : 220 m²,LB : 200 m²
15946,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Bagus 2 Lantai Di Cisaranten Siap Huni Shm Shm,"Arcamanik, Bandung",3,3,1,LT : 200 m²,LB : 200 m²
15947,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,Rumah Di Bawah Njop Pusat Kota Dekat Alun Alun Bandung ,"Asia Afrika, Bandung",3,2,1,LT : 262 m²,LB : 200 m²
15948,Rp 6 Miliar,Cicilan: 24 Jutaan per bulan,Jual rumah besar di sarikaso gegerkalong,"Geger Kalong, Bandung",4,3,1,LT : 400 m²,LB : 256 m²
15949,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah Minimalis Area Cisaranten Arcamanik ,"Arcamanik, Bandung",3,2,1,LT : 101 m²,LB : 70 m²
15950,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Strategis di Komplek Gurumindah Cisaranteun Bandung,"Arcamanik, Bandung",4,4,1,LT : 226 m²,LB : 350 m²
15951,Rp 675 Juta,Cicilan: 2 Jutaan per bulan,Murah Nichh Rumah Estetik Di Artabahana Cihanjuang Bandung,"Cihanjuang, Bandung",2,1,1,LT : 105 m²,LB : 80 m²
15952,"Rp 4,6 Miliar",Cicilan: 18 Jutaan per bulan,"Rumah Baru Lux Modern Siap Huni, Dalam Komplek Setiabudi Regency","Setiabudi, Bandung",4,4,2,LT : 339 m²,LB : 330 m²
15953,Rp 375 Juta,Cicilan: 1 Jutaan per bulan,Rumah Sederhana Jual Cepat Area Ciganitri Dekat Gerbang Tol Buah Batu ,"Buah Batu, Bandung",1,1,1,LT : 65 m²,LB : 50 m²
15954,"Rp 1,97 Miliar",Cicilan: 7 Jutaan per bulan,Rumah 2 Lantai Kokoh Nyaman Terawat Super Strategis di Cijawura,"Buah Batu, Bandung",3,2,1,LT : 104 m²,LB : 110 m²
15955,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Siap Huni di Cluster Dayana Summarecon Bandung,"Summarecon Bandung, Bandung",2,2,1,LT : 105 m²,LB : 80 m²
15956,"Rp 23,5 Miliar",Cicilan: 94 Jutaan per bulan,Rumah Cantik Modern di Sayap Dago Mainroad,"Dago, Bandung",5,3,0,LT : 799 m²,LB : 450 m²
15957,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Gass Rumah 600Jt An Nego Ajaa Siap Huni di Sariwangi Bandung,"Sariwangi, Bandung",2,1,1,LT : 61 m²,LB : 43 m²
15958,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Nihh Spesial Rumah Baru 2 Lt Cibaligo Permai Cihanjuang Bandung,"Cihanjuang, Bandung",4,2,1,LT : 101 m²,LB : 140 m²
15959,Rp 980 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Nyaman Siap Huni Di Cileunyi Bandung Timur ,"Cileunyi, Bandung",4,2,1,LT : 140 m²,LB : 120 m²
15960,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Baru Bangun 2 Lantai Shm Hadap Utara,"Turangga, Bandung",5,4,1,LT : 144 m²,LB : 160 m²
15961,"Rp 6,5 Miliar",Cicilan: 26 Jutaan per bulan,"Rumah Mewah Lokasi Strategis di Kembar Mas Timur, Pasirluyu, Bandung","Regol, Bandung",5,5,3,LT : 198 m²,LB : 450 m²
15962,"Rp 4,5 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Baru Renov Terawat di Mainroad Sayap Jalan Bima,"Pajajaran, Bandung",4,2,0,LT : 200 m²,LB : 200 m²
15963,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Dijual Cepat di Komplek Antapani Kota Bandung Strategis,"Antapani, Bandung",3,2,1,LT : 168 m²,LB : 70 m²
15964,"Rp 7,8 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Lingkungan Ramah Dijual Cantik di Batununggal Indah Bandung,"Batununggal, Bandung",3,3,2,LT : 400 m²,LB : 400 m²
15965,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,"Rugi Banget Kalo Ga Beli Rumah Ini, Dijual Furnish di Batununggal","Batununggal, Bandung",6,3,1,LT : 145 m²,LB : 250 m²
