,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
132,"Rp 6,5 Miliar",Cicilan: 27 Jutaan per bulan,Jual Cepat Rumah Lux Minimalis Modern Full Furnished di Lembang,"Lembang, Bandung",3,2,8,LT : 700 m²,LB : 300 m²
133,"Rp 3,3 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Bagus Nyaman Strategis Siap Huni di Kembar Bandung,"Regol, Bandung",4,2,2,LT : 299 m²,LB : 215 m²
134,"Rp 2,2 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Cantik Setra Dago Antapani Bandung,"Antapani, Bandung",6,3,2,LT : 147 m²,LB : 180 m²
135,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,"Jarang Ada Jual Butuh Cepat Rumah di Kota Baru Parahiyangan, Kbp ","Kota Baru Parahyangan, Bandung",3,3,2,LT : 108 m²,LB : 198 m²
136,"Rp 3,8 Miliar",Cicilan: 16 Jutaan per bulan,"Di Jual Rumah Bagus Siap Huni Pajajaran Bandung
","Pajajaran, Bandung",3,2,1,LT : 165 m²,LB : 144 m²
137,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Cepat Hunian Dengan Keamanan Lingkungan Yang Terjamin Bagus Di Sayap Jl. Bkr Bandung,"Bandung Kota, Bandung",4,2,1,LT : 150 m²,LB : 110 m²
138,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Baru Minimalis 2 Lantai Sangat Bagus Lokasi Strategis Turangga Bandung,"Turangga, Bandung",3,3,0,LT : 125 m²,LB : 200 m²
139,"Rp 2,6 Miliar",Cicilan: 11 Jutaan per bulan,Rumah 2 Lantai Murah Di Batununggal Bandung,"Batununggal, Bandung",4,3,1,LT : 180 m²,LB : 150 m²
140,Rp 14 Miliar,Cicilan: 59 Jutaan per bulan,"Jual Rumah Lokasi Stratgeis di Jalan Putri, Gatsu Bandung","Gatot Subroto, Bandung",10,5,3,LT : 476 m²,LB : 300 m²
141,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Baru 2 Lantai Minimalis Modern Lokasi Sangat Strategis Tengah Kota Akses Jalan Besar Turangga Banduny,"Turangga, Bandung",3,3,2,LT : 108 m²,LB : 130 m²
142,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Batununggal Mulia Harga Istimewa,"Batununggal, Bandung",3,2,1,LT : 126 m²,LB : 190 m²
143,"Rp 3,6 Miliar",Cicilan: 15 Jutaan per bulan,Rumah Baru Minimalis 2 Lantai Sangat Bagus Siap Huni Turangga Modern Design,"Turangga, Bandung",4,4,2,LT : 156 m²,LB : 160 m²
144,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,RUMAH 2 LANTAI DEKAT JALAN RAYA,"Buah Batu, Bandung",4,3,0,LT : 109 m²,LB : 160 m²
145,Rp 945 Juta,Cicilan: 4 Jutaan per bulan,Rumah Cluster Padasuka Cimuncang Bandung,"Padasuka, Bandung",2,1,1,LT : 81 m²,LB : 70 m²
146,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Murah siap huni Tengah kota di Turangga SHM,"Turangga, Bandung",2,2,1,LT : 126 m²,LB : 110 m²
147,"Rp 6,3 Miliar",Cicilan: 26 Jutaan per bulan,Rumah Di Bukit Dago Bawah Njop,"Sayap Dago, Bandung",5,3,2,LT : 741 m²,LB : 350 m²
148,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Kece Baru Rumah Minimalis Elite Setrasari Sayap Pasteur Bandung,"Setra Sari, Bandung",4,3,1,LT : 99 m²,LB : 180 m²
149,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Jual Rumah Bu Posisi Sangat Strategis Dekat Jalan Utama Setraduta Sarijadi Dekat Jalur Angkot,"Sarijadi, Bandung",3,2,2,LT : 97 m²,LB : 160 m²
150,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Hitung Tanah Area Terfavorit Di Turangga ,"Turangga, Bandung",2,1,1,LT : 165 m²,LB : 80 m²
151,Rp 760 Juta,Cicilan: 3 Jutaan per bulan,Rumah Keren Riung Bandung 2 Lantay,"Gede Bage, Bandung",4,2,1,LT : 63 m²,LB : 120 m²
152,"Rp 4,3 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Komp Singgasan Pradana,"Singgasana, Bandung",3,3,2,LT : 200 m²,LB : 235 m²
153,"Rp 5,37 Miliar",Cicilan: 22 Jutaan per bulan,"DIJUAL RUMAH MEWAH , MEGAH , MODERN DI KBP , FULL FURNISHED ","Kota Baru Parahyangan, Bandung",3,3,1,LT : 300 m²,LB : 245 m²
154,Rp 475 Juta,Cicilan: 2 Jutaan per bulan,Rumah siap di huni daerah Padalarang,"Padalarang, Bandung",2,1,0,LT : 71 m²,LB : 36 m²
155,Rp 895 Juta,Cicilan: 3 Jutaan per bulan,Murah Rumah Modern 2lt di Komplek Elit Rancasari Kota Bandung,"Rancasari, Bandung",3,2,1,LT : 90 m²,LB : 80 m²
156,Rp 2000 Triliun,Cicilan: 8 Triliunan per bulan,"Rumah Baru Smart Door Lock di Arcamanik, Bandung","Arcamanik, Bandung",5,4,1,LT : 133 m²,LB : 170 m²
157,Rp 70 Triliun,Cicilan: 296 Miliaran per bulan,Rumah Lux Exclusive di Resor Dago Pakar Bandung ,"Dago, Bandung",5,6,2,LT : 434 m²,LB : 307 m²
158,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah 2 Lantai Bagus Semi Furnished SHM di Taman Cibaduyut Indah I, Bandung","Cibaduyut, Bandung",3,2,1,LT : 128 m²,LB : 140 m²
159,"Rp 13,9 Miliar",Cicilan: 58 Jutaan per bulan,Rumah Lokasi Premium,"Sayap Dago, Bandung",7,4,2,LT : 451 m²,LB : 400 m²
160,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Hunian Nyaman Full Furnished Strategis Ujungberung Bandung,"Ujungberung, Bandung",6,4,1,LT : 145 m²,LB : 200 m²
161,"Rp 6,8 Miliar",Cicilan: 28 Jutaan per bulan,Rumah Minimalis Modern Keren 3 Lantai Shm,"Ciumbuleuit, Bandung",3,2,1,LT : 164 m²,LB : 450 m²
162,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Di Jual Rumah Siap Huni Taman Holis Indah 1 Bandung,"Holis Cigondewah, Bandung",3,2,2,LT : 171 m²,LB : 170 m²
163,"Rp 4,1 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Kos Hitung Tanah Dekat Ke Alun Alun Bandung Asia Afrika ,"Lengkong, Bandung",18,8,4,LT : 400 m²,LB : 600 m²
164,Rp 240 Juta,Cicilan: 1 Jutaan per bulan,Rumah Cicil Syariah Tanpa proses Bank di Bandung,"Ujungberung, Bandung",1,1,1,LT : 60 m²,LB : 21 m²
165,Rp 495 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Baru Dlm Komplek Permata Biru Cibiru Bandung Timur,"Cibiru, Bandung",2,1,1,LT : 87 m²,LB : 45 m²
166,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Di Jual Rumah Siap Huni Thi 1 Bandung,"Holis Cigondewah, Bandung",3,2,2,LT : 171 m²,LB : 170 m²
167,Rp 970 Juta,Cicilan: 4 Jutaan per bulan,"Rumah Bagus SHM di Pasir Impun, Bandung","Cimenyan, Bandung",3,2,0,LT : 89 m²,LB : 89 m²
168,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,Rumah Baru Murah Minimalis Di Komplek Margahayu Raya ,"Margahayu, Bandung",2,1,0,LT : 72 m²,LB : 50 m²
169,Rp 975 Juta,Cicilan: 4 Jutaan per bulan,Rumah Luas 2lantai Harga Njop di Margahayu Buahbatu Kota Bandung,"Margahayu, Bandung",2,2,1,LT : 102 m²,LB : 184 m²
170,"Rp 3,1 Miliar",Cicilan: 13 Jutaan per bulan,Jual Cluster Harga Murah Strategis di Ciparay,"Ciparay, Bandung",1,1,1,LT : 1315 m²,LB : 1315 m²
171,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Dijual rumah 2 Lantai di Jatihandap SHM dkt ke pusat kota bandung,"Mandalajati, Bandung",3,2,1,LT : 84 m²,LB : 60 m²
172,Rp 15 Miliar,Cicilan: 63 Jutaan per bulan,Rumah Jalan Buah Batu Strategis Mainroad Parkir Luas Dapat Menjadi Tempat Usaha,"Buah Batu, Bandung",5,2,0,LT : 485 m²,LB : 283 m²
173,Rp 499 Juta,Cicilan: 2 Jutaan per bulan,Dijual rumah cluster baru di cihanjuang dkt ke kota cimahi ,"Parongpong, Bandung",2,1,1,LT : 38 m²,LB : 60 m²
174,"Rp 3,8 Miliar",Cicilan: 16 Jutaan per bulan,"Dijual Rumah Siap Huni di Komplek Taman Sakura Indah, Bandung","Soekarno Hatta, Bandung",3,4,1,LT : 303 m²,LB : 336 m²
175,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,"Dijual Rumah 1 Lantai Posisi di Hook Luas 232m2. 3 Kamar Tidur Siap Huni Dalam Komplek Keamanan 24 Jam, Antapani, Bandung","Antapani, Bandung",3,3,1,LT : 232 m²,LB : 160 m²
176,"Rp 6,6 Miliar",Cicilan: 27 Jutaan per bulan,"Villa Sejuk Nyaman Terawat di Banjaran, Bandung","Banjaran, Bandung",3,3,30,LT : 4000 m²,LB : 800 m²
177,"Rp 3,25 Miliar",Cicilan: 13 Jutaan per bulan,Di Jual Rumah di Singgasana ,"Singgasana, Bandung",3,4,0,LT : 187 m²,LB : 250 m²
178,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Rumah Di Jl. Dago Pojok Bandung,"Dago, Bandung",4,3,1,LT : 265 m²,LB : 160 m²
179,"Rp 4,4 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Di Jl. Cigadung Selatan Bandung Shm Bagus,"Cigadung, Bandung",4,3,1,LT : 448 m²,LB : 450 m²
180,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Furnished Di Komplek Tatar Pitaloka Kota Baru Parahyangan ,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 240 m²,LB : 143 m²
181,"Rp 1,95 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Sommerville Taman Kopo Indah V Hadap Timur,"Taman Kopo Indah, Bandung",3,2,1,LT : 170 m²,LB : 100 m²
182,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,"Rumah Cakep Baru Renovasi, Siapa Cepat Dia Dapat di Kopo Permai","Kopo, Bandung",3,2,0,LT : 81 m²,LB : 110 m²
183,Rp 950 Juta,Cicilan: 4 Jutaan per bulan,Rumah Siap Huni Di Taman Holis Bandung,"Holis Cigondewah, Bandung",2,2,1,LT : 102 m²,LB : 96 m²
184,"Rp 5,5 Miliar",Cicilan: 23 Jutaan per bulan,Dijual Rumah Sangat Bagus Di Batununggal Indah Bandung,"Batununggal, Bandung",4,3,2,LT : 390 m²,LB : 354 m²
185,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Jual Rumah Furnished Cluster Dayana Summarecon, Bandung","Summarecon Bandung, Bandung",2,2,1,LT : 105 m²,LB : 80 m²
186,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,Rumah asri dan luas di tengah kota bandung,"Cibeureum, Bandung",8,5,2,LT : 418 m²,LB : 300 m²
187,"Rp 1,31 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Dekat Gerbang Tol Siap Pakai Mainroad Soreang Bandung,"Soreang, Bandung",3,2,2,LT : 106 m²,LB : 84 m²
188,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,"Turun Harga! Rumah Murah Cantik 2 Lantai Di Cihanjuang, Cimahi Utara, Bandung ","Cihanjuang, Bandung",4,2,0,LT : 218 m²,LB : 200 m²
189,Rp 290 Juta,Cicilan: 1 Jutaan per bulan,Rumah 2 Lantai Seharga 1 Lantai Terlaris Di Baleendah Bebas Banjir Free Kitchen Set & Smart Tv 43 Inch,"Baleendah, Bandung",3,2,0,LT : 70 m²,LB : 80 m²
190,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Jual Rumah Baru Di Muara Barat,"Muara, Bandung",4,3,2,LT : 113 m²,LB : 215 m²
191,"Rp 16,5 Miliar",Cicilan: 69 Jutaan per bulan,Luxury House With Pool Arsitect Design Lokasi Dalam Komplek Elit Singgasana,"Moch Toha, Bandung",6,6,3,LT : 570 m²,LB : 925 m²
192,Rp 17 Miliar,Cicilan: 72 Jutaan per bulan,"Jual Rumah Cantik Furnished Sayap Pajajaran, Jl. Dr. Cipto","Pajajaran, Bandung",5,4,4,LT : 415 m²,LB : 650 m²
193,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Bagus Dalam Komplek Sukasari Indah Bandung,"Baleendah, Bandung",3,3,1,LT : 258 m²,LB : 180 m²
194,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru 2 Lantai SHM Di Taman Kopo Indah 1 Bandung,"Taman Kopo Indah, Bandung",4,2,0,LT : 82 m²,LB : 120 m²
195,Rp 10 Miliar,Cicilan: 42 Jutaan per bulan,"Rumah Cozy View Danau Furnished Ratnasasih, Kota Baru Parahyangan","Kota Baru Parahyangan, Bandung",5,4,2,LT : 450 m²,LB : 475 m²
196,"Rp 5,9 Miliar",Cicilan: 25 Jutaan per bulan,"Rumah Luas Nyaman Tatar Pitaloka, Kota Baru Parahyangan, KBP","Kota Baru Parahyangan, Bandung",3,2,2,LT : 575 m²,LB : 250 m²
197,"Rp 6,25 Miliar",Cicilan: 26 Jutaan per bulan,Rumah Megah Luas Tatar Bandung Tempo Doeloe Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,4,1,LT : 392 m²,LB : 336 m²
198,"Rp 5,75 Miliar",Cicilan: 24 Jutaan per bulan,"Rumah Luas View Danau Tatar Pitaloka, Kota Baru Parahyangan, Kbp","Kota Baru Parahyangan, Bandung",3,2,0,LT : 495 m²,LB : 450 m²
199,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Nyaman Dan Lokasi Strategis, Kota Baru Parahyangan","Kota Baru Parahyangan, Bandung",2,1,1,LT : 126 m²,LB : 100 m²
200,Rp 985 Juta,Cicilan: 4 Jutaan per bulan,Jual Rumah Baru Siap Huni Taman Kopo Indah,"Taman Kopo Indah, Bandung",2,1,1,LT : 90 m²,LB : 68 m²
201,"Rp 4,95 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah Semi Furnished Tatar Purbasari, Kota Baru Parahyangan, Kbp","Kota Baru Parahyangan, Bandung",4,3,1,LT : 271 m²,LB : 300 m²
202,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Simple Semi Furnish Nyaman And Sejuk Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",2,1,1,LT : 126 m²,LB : 80 m²
203,"Rp 1,87 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Cantik Full Furnish Jingganagara Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",2,2,2,LT : 108 m²,LB : 80 m²
204,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Cozy Manis Tatar Purbasari, Kota Baru Parahyangan","Kota Baru Parahyangan, Bandung",2,1,1,LT : 126 m²,LB : 70 m²
205,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,"Jual Rumah Furnished Tatar Punawangi, Kbp Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 110 m²
206,"Rp 9,5 Miliar",Cicilan: 40 Jutaan per bulan,Rumah Strategis Bisa Dijadikan Kostan di Sayap Pajajaran,"Pasir Kaliki, Bandung",12,4,0,LT : 420 m²,LB : 350 m²
207,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Murah Komp Sutra Graha Batununggal Bandung,"Batununggal, Bandung",6,3,1,LT : 112 m²,LB : 140 m²
208,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Minimalis Premium Harga Murah di Setiabudi Regency, Bandung","Setiabudi, Bandung",3,3,3,LT : 105 m²,LB : 90 m²
209,"Rp 2,7 Miliar",Cicilan: 11 Jutaan per bulan,"Jual Rumah Tengah Kota Gang Wireja, Kalipah Apo , Bandung","Astanaanyar, Bandung",3,1,1,LT : 172 m²,LB : 150 m²
210,Rp 17 Miliar,Cicilan: 72 Jutaan per bulan,rumah Hook Lokasi strategis Sayap Gatot Subroto Talaga Bodas,"Gatot Subroto, Bandung",5,4,6,LT : 1007 m²,LB : 800 m²
211,"Rp 4,75 Miliar",Cicilan: 20 Jutaan per bulan,Rumah SHM Full Furnished di Tatar Wangsakerta 2 Kbp,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 220 m²,LB : 270 m²
212,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Impian Siap Dihuni Area Margahayu Bandung,"Margahayu, Bandung",2,2,1,LT : 139 m²,LB : 135 m²
213,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah baru di pusat kota Bandung di Pangarang ,"Astanaanyar, Bandung",4,4,1,LT : 187 m²,LB : 185 m²
214,"Rp 1,2 Miliar",Cicilan: 5 Jutaan per bulan,"Taman.kopo Indah Rumah Semi Furnished SHM - Sertifikat Hak Milik di taman kopo indah 3, Taman Kopo Indah Bagus","Taman Kopo Indah, Bandung",2,1,1,LT : 119 m²,LB : 125 m²
215,Rp 8 Miliar,Cicilan: 33 Jutaan per bulan,Rumah Mewah Cluster Rambut Kasih  2 Lantai Di Kota Baru Parahyangan ,"Kota Baru Parahyangan, Bandung",4,3,4,LT : 350 m²,LB : 280 m²
216,Rp 39 Miliar,Cicilan: 165 Jutaan per bulan,"Rumah Asri Terawat,mainroad Jl.supratman Dekat Gasibu Dan Gedung Sate","Riau, Bandung",7,5,4,LT : 891 m²,LB : 400 m²
217,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,Sariwangi Minimalis cocok untuk rumah tinggal sejuk dan asri,"Sariwangi, Bandung",3,3,0,LT : 155 m²,LB : 125 m²
218,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Murah Pusat Kota Dijual Siti Mardiah Cibaduyut Bandung,"Cibaduyut, Bandung",6,2,2,LT : 187 m²,LB : 350 m²
219,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Tanah kavling Murah di resor Dago pakar bandung,"Dago, Bandung",3,3,1,LT : 164 m²,LB : 164 m²
220,Rp 825 Juta,Cicilan: 3 Jutaan per bulan,For Sale Rumah Sayap Kopo ,"Kopo, Bandung",3,1,0,LT : 105 m²,LB : 66 m²
221,"Rp 3,8 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Lux Modern Full Furnish Di Terusan Buah Batu,"Buah Batu, Bandung",4,4,3,LT : 200 m²,LB : 170 m²
222,Rp 18 Miliar,Cicilan: 76 Jutaan per bulan,Rumah Villa Luas Tanah 4040 m² di di sindang waas Dago,"Dago, Bandung",6,3,8,LT : 4040 m²,LB : 400 m²
223,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,Hunian Nyaman di Cigadung Lokasi Strategis Dekat Ke Itb,"Cigadung, Bandung",4,3,2,LT : 123 m²,LB : 197 m²
224,Rp 16 Miliar,Cicilan: 67 Jutaan per bulan,Rumah Lux modern kontemporer di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,4,1,LT : 849 m²,LB : 1200 m²
225,Rp 1 Miliar,Cicilan: 4 Jutaan per bulan,Rumah Baru Siap Huni Cluster Bloomingville Taman Kopo Indah Ii,"Taman Kopo Indah, Bandung",2,1,0,LT : 72 m²,LB : 37 m²
226,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Baru 2 Lantai Bangunan Istimewa Strategis Tengah Kota ,"BKR, Bandung",3,3,1,LT : 90 m²,LB : 135 m²
227,"Rp 4,3 Miliar",Cicilan: 18 Jutaan per bulan,Hunian nyaman type naik siap huni cocok untuk invest/rumah tinggal,"Sayap Dago, Bandung",2,2,2,LT : 389 m²,LB : 265 m²
228,Rp 11 Miliar,Cicilan: 46 Jutaan per bulan,Rumah Lux Terawat Di Sukaluyu Dekat Gasibu Gedung Sate,"Bandung Kota, Bandung",7,5,4,LT : 515 m²,LB : 750 m²
229,"Rp 3,9 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Bagus Full Furnished Shm Di Resort Dago Pakar,"Dago Pakar, Bandung",5,4,1,LT : 325 m²,LB : 218 m²
230,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Minimalis Modern Di Geger Kalong Bandung Utara,"Geger Kalong, Bandung",3,2,2,LT : 72 m²,LB : 110 m²
231,"Rp 2,6 Miliar",Cicilan: 11 Jutaan per bulan,Harus Segera Terjual Rumah Siap Pakai Antapani Bandung,"Antapani, Bandung",6,4,1,LT : 300 m²,LB : 350 m²
232,"Rp 3,6 Miliar",Cicilan: 15 Jutaan per bulan,Geger kalong kawasan asri dan sejuk cocok untuk rumah tinggal dan investasi,"Geger Kalong, Bandung",5,3,1,LT : 332 m²,LB : 350 m²
233,Rp 545 Juta,Cicilan: 2 Jutaan per bulan,Murah Di Taman Rahayu 3 Halaman Luas Garasi Bisa Buat Warung,"Holis Cigondewah, Bandung",2,1,1,LT : 102 m²,LB : 38 m²
234,"Rp 6,5 Miliar",Cicilan: 27 Jutaan per bulan,Rumah Dan Tempat Usaha Dekat Alun Alun Bandung,"Bandung Kota, Bandung",4,4,4,LT : 231 m²,LB : 300 m²
235,Rp 825 Juta,Cicilan: 3 Jutaan per bulan,Rumah Minimalis Paling Oke Buat Pasutri Baru di Kopo Permai,"Kopo Permai, Bandung",3,2,2,LT : 70 m²,LB : 100 m²
236,Rp 845 Juta,Cicilan: 3 Jutaan per bulan,Rumah Terawat Dalam Komplek Di Padasuka ,"Bandung Kota, Bandung",3,2,2,LT : 84 m²,LB : 84 m²
237,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Asri Bagus Siap Huni di Pondok Hijau Bandung Utara,"Pondok Hijau, Bandung",3,3,1,LT : 188 m²,LB : 154 m²
238,"Rp 2,16 Miliar",Cicilan: 9 Jutaan per bulan,Harus Segera Terjual Rumah 2 Lantai Minimalis Buah Batu Bandung,"Buah Batu, Bandung",4,4,0,LT : 180 m²,LB : 201 m²
239,"Rp 2,8 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Disewakan Rumah Town House Kompleks Maple Town House Bandung Utara,"Bandung Utara, Bandung",2,3,2,LT : 70 m²,LB : 210 m²
240,Rp 950 Juta,Cicilan: 4 Jutaan per bulan,"Rumah Cantik Minimalis Dalam Komplek Di Padasuka, Jatihandap Bandung","Bandung Kota, Bandung",4,3,1,LT : 184 m²,LB : 187 m²
241,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Cantik di Bojongsoang Bandung,"Bojongsoang, Bandung",3,2,1,LT : 90 m²,LB : 100 m²
242,"Rp 2,7 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Shm - Sertifikat Hak Milik Di Margahayu Lokasi Strategis,"Margahayu, Bandung",4,2,2,LT : 238 m²,LB : 150 m²
243,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Baru Semi Furnished Ada Rooftop di Turangga Bandung ,"Turangga, Bandung",4,4,2,LT : 100 m²,LB : 200 m²
244,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Baru 2 Lantai Sisa 1 Unit di Turangga Dekat Tsm,"Turangga, Bandung",4,3,0,LT : 100 m²,LB : 170 m²
245,Rp 275 Juta,Cicilan: 1 Jutaan per bulan,"Rumah Minimalis Dalam Komplek Nyaman & Aman di Katapang, Bandung","Katapang, Bandung",3,2,1,LT : 60 m²,LB : 75 m²
246,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Furnished Baru Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 128 m²,LB : 148 m²
247,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Rumah Baru Di Ciwastra Gedebage Kpr Dp 5 Jt All In Data Kpr Dibantu Sampai Acc Bank Bonus Umroh Sepeda Motor Dll,"Gede Bage, Bandung",2,1,1,LT : 72 m²,LB : 45 m²
248,Rp 14 Miliar,Cicilan: 59 Jutaan per bulan,"Rumah Mewah di Kota Baru Parahyangan, View Danau","Kota Baru Parahyangan, Bandung",5,4,1,LT : 815 m²,LB : 650 m²
249,Rp 15 Miliar,Cicilan: 63 Jutaan per bulan,Rumah Lama Hitung Tanah Cocok Untuk Rumah Tinggal Usaha Kantor Cafe,"Dago, Bandung",6,3,10,LT : 1390 m²,LB : 800 m²
250,"Rp 4,6 Miliar",Cicilan: 19 Jutaan per bulan,Rumah 1 Lantai Luas Dan Strategis Di Sayap Cikutra Pahlawan,"Cikutra, Bandung",5,2,1,LT : 353 m²,LB : 300 m²
251,"Rp 3,15 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Minimalis di Sayap Suryani Bandung,"Bandung Kulon, Bandung",3,2,0,LT : 270 m²,LB : 160 m²
252,"Rp 4,8 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah Cantik Minimalis Di Sayap Jl. Riau, Kota Bandung Cocok Untuk Kantor, Jarang Ada","Riau, Bandung",4,3,0,LT : 132 m²,LB : 201 m²
253,"Rp 2,05 Miliar",Cicilan: 8 Jutaan per bulan,Hunian Nyaman 2 Lantai Lokasi Strategis Cocok Untuk Invest,"Soekarno Hatta, Bandung",4,4,1,LT : 170 m²,LB : 225 m²
254,"Rp 18,5 Miliar",Cicilan: 78 Jutaan per bulan,Rumah Hitung Tanah Di Sayap Gatot Subroto Pelajar Pejuang Bandung,"Gatot Subroto, Bandung",5,3,5,LT : 993 m²,LB : 200 m²
255,"Rp 3,8 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Lama Di Mainroad Sayap Gatot Subroto Cocok Untuk Usaha,"Gatot Subroto, Bandung",3,2,2,LT : 214 m²,LB : 150 m²
256,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Semi Furnished Bagus Terawat Di Batununggal ,"Batununggal, Bandung",2,1,1,LT : 162 m²,LB : 100 m²
257,"Rp 8,75 Miliar",Cicilan: 37 Jutaan per bulan,Rumah Mewah Ful Furnished Sayap Gatot Subroto Burangrang,"Gatot Subroto, Bandung",5,4,2,LT : 336 m²,LB : 448 m²
258,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,Dijual Rumah Tinggal Villa Sejuk di Lembah Dago Pakar View Bandung,"Dago Pakar, Bandung",4,4,2,LT : 400 m²,LB : 110 m²
259,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Klasik di Kopo Permai 2,"Kopo Permai, Bandung",3,2,1,LT : 141 m²,LB : 155 m²
260,Rp 735 Juta,Cicilan: 3 Jutaan per bulan,Hot Deal!! Rumah Hook Di Arcamanik Siap Huni 700 Jutaan Lt 112 M2,"Antapani, Bandung",2,1,2,LT : 112 m²,LB : 60 m²
261,Rp 250 Juta,Cicilan: 1 Jutaan per bulan,Rumah Baru Nyaman Dan Asri Lokasi Strategis Bebas Banjir Dp 50% ,"Katapang, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
262,"Rp 2,7 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Kost Nyaman Siap Huni Lokasi Bagus di Daerah Gatot Subroto Bandung,"Lengkong, Bandung",11,7,0,LT : 161 m²,LB : 140 m²
