,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
185,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,1,1,LT : 16200 m²,LB : 9700 m²
186,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 240 m²,LB : 230 m²
187,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,3,1,LT : 108 m²,LB : 140 m²
188,Rp 660 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cibaduyut, Bandung",2,1,1,LT : 105 m²,LB : 52 m²
189,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Dago, Bandung",3,3,2,LT : 200 m²,LB : 140 m²
190,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Sarijadi, Bandung",4,2,0,LT : 88 m²,LB : 70 m²
191,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,1,1,LT : 162 m²,LB : 95 m²
192,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Lengkong, Bandung",5,2,0,LT : 173 m²,LB : 143 m²
193,"Rp 3,7 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Gede Bage, Bandung",4,3,0,LT : 180 m²,LB : 170 m²
194,"Rp 2,39 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 126 m²,LB : 120 m²
195,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Leuwi Panjang, Bandung",3,4,2,LT : 115 m²,LB : 194 m²
196,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,2,LT : 120 m²,LB : 160 m²
197,"Rp 6,3 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Batununggal, Bandung",5,3,2,LT : 375 m²,LB : 400 m²
198,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Batununggal, Bandung",4,4,1,LT : 180 m²,LB : 250 m²
199,"Rp 5,8 Miliar",Cicilan: 22 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,3,0,LT : 275 m²,LB : 300 m²
200,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Setra Murni, Bandung",5,3,2,LT : 260 m²,LB : 250 m²
201,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padalarang, Bandung",2,1,0,LT : 80 m²,LB : 36 m²
202,"Rp 6,8 Miliar",Cicilan: 26 Jutaan per bulan,No Data,"Pasir Luyu, Bandung",4,3,2,LT : 441 m²,LB : 550 m²
203,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",4,2,1,LT : 169 m²,LB : 135 m²
204,"Rp 4,8 Miliar",Cicilan: 18 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 297 m²,LB : 250 m²
205,Rp 12 Miliar,Cicilan: 46 Jutaan per bulan,No Data,"Sukajadi, Bandung",3,2,2,LT : 330 m²,LB : 250 m²
206,"Rp 3,45 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,2,2,LT : 162 m²,LB : 140 m²
207,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,3,2,LT : 489 m²,LB : 400 m²
208,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Gunung Batu, Bandung",3,3,2,LT : 65 m²,LB : 190 m²
209,"Rp 2,76 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 126 m²,LB : 105 m²
210,"Rp 3,85 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Setra Duta, Bandung",4,3,1,LT : 138 m²,LB : 290 m²
211,"Rp 4,3 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,3,2,LT : 162 m²,LB : 250 m²
212,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,2,1,LT : 96 m²,LB : 105 m²
213,"Rp 5,6 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Setra Duta, Bandung",3,3,2,LT : 234 m²,LB : 270 m²
214,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 117 m²
215,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 220 m²,LB : 119 m²
216,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 144 m²,LB : 100 m²
217,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Setra Duta, Bandung",3,3,2,LT : 100 m²,LB : 140 m²
218,"Rp 12,5 Miliar",Cicilan: 48 Jutaan per bulan,No Data,"Setiabudi, Bandung",5,3,3,LT : 375 m²,LB : 462 m²
219,Rp 14 Miliar,Cicilan: 53 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,4,2,LT : 502 m²,LB : 700 m²
220,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Kopo, Bandung",5,3,1,LT : 547 m²,LB : 120 m²
221,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Dago Pakar, Bandung",2,2,2,LT : 275 m²,LB : 200 m²
222,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 144 m²,LB : 155 m²
223,"Rp 6,2 Miliar",Cicilan: 23 Jutaan per bulan,No Data,"BKR, Bandung",6,5,6,LT : 519 m²,LB : 320 m²
224,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,1,1,LT : 31 m²,LB : 60 m²
225,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Lembang, Bandung",2,2,1,LT : 158 m²,LB : 74 m²
226,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,No Data,"BKR, Bandung",4,3,2,LT : 195 m²,LB : 180 m²
227,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Kopo, Bandung",5,3,1,LT : 547 m²,LB : 120 m²
228,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Dago Pakar, Bandung",2,2,2,LT : 275 m²,LB : 200 m²
229,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 144 m²,LB : 155 m²
230,"Rp 9,75 Miliar",Cicilan: 37 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 480 m²,LB : 200 m²
231,"Rp 1,99 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,1,LT : 144 m²,LB : 103 m²
232,"Rp 13,5 Miliar",Cicilan: 51 Jutaan per bulan,No Data,"Sukajadi, Bandung",3,3,2,LT : 510 m²,LB : 540 m²
233,"Rp 9,5 Miliar",Cicilan: 36 Jutaan per bulan,No Data,"Dago Pakar, Bandung",7,3,2,LT : 700 m²,LB : 400 m²
234,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",4,3,2,LT : 120 m²,LB : 180 m²
235,"Rp 5,25 Miliar",Cicilan: 20 Jutaan per bulan,No Data,"Dago Pakar, Bandung",3,3,3,LT : 512 m²,LB : 300 m²
236,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Dago Pakar, Bandung",3,2,4,LT : 435 m²,LB : 300 m²
237,"Rp 8,75 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Dago Pakar, Bandung",3,3,2,LT : 494 m²,LB : 500 m²
238,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Dago Pakar, Bandung",3,3,2,LT : 379 m²,LB : 250 m²
239,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,2,LT : 180 m²,LB : 134 m²
240,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Dago, Bandung",3,3,1,LT : 144 m²,LB : 150 m²
241,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,2,2,LT : 162 m²,LB : 150 m²
242,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Jatinangor, Bandung",11,11,5,LT : 168 m²,LB : 85 m²
243,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Antapani, Bandung",6,4,1,LT : 300 m²,LB : 301 m²
244,"Rp 29,1 Miliar",Cicilan: 111 Jutaan per bulan,No Data,"Cipaganti, Bandung",3,4,0,LT : 1324 m²,LB : 380 m²
245,"Rp 2,16 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,4,0,LT : 180 m²,LB : 201 m²
246,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",4,4,2,LT : 100 m²,LB : 200 m²
247,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,2,LT : 132 m²,LB : 180 m²
248,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,2,2,LT : 120 m²,LB : 100 m²
249,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,0,LT : 72 m²,LB : 37 m²
250,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",3,3,1,LT : 233 m²,LB : 200 m²
251,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Holis Cigondewah, Bandung",4,5,2,LT : 200 m²,LB : 600 m²
252,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Summarecon Bandung, Bandung",2,2,0,LT : 163 m²,LB : 99 m²
253,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,1,2,LT : 168 m²,LB : 60 m²
254,"Rp 2,87 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 126 m²,LB : 93 m²
255,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 198 m²,LB : 170 m²
256,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Turangga, Bandung",3,3,1,LT : 436 m²,LB : 200 m²
257,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Rancasari, Bandung",2,1,0,LT : 96 m²,LB : 70 m²
258,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,2,2,LT : 300 m²,LB : 400 m²
259,"Rp 13,5 Miliar",Cicilan: 51 Jutaan per bulan,No Data,"Setiabudi, Bandung",5,5,4,LT : 1070 m²,LB : 1400 m²
260,"Rp 3,35 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 95 m²
261,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Mekar Wangi, Bandung",2,2,1,LT : 200 m²,LB : 160 m²
262,Rp 20 Miliar,Cicilan: 76 Jutaan per bulan,No Data,"Setra Duta, Bandung",4,4,2,LT : 1073 m²,LB : 600 m²
263,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 420 m²,LB : 350 m²
264,Rp 25 Miliar,Cicilan: 96 Jutaan per bulan,No Data,"Bandung Kota, Bandung",20,20,6,LT : 701 m²,LB : 895 m²
265,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Muara, Bandung",3,2,0,LT : 108 m²,LB : 95 m²
266,"Rp 1,08 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,2,1,LT : 72 m²,LB : 72 m²
267,Rp 695 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Margahayu, Bandung",2,1,1,LT : 73 m²,LB : 73 m²
268,"Rp 4,4 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,1,LT : 230 m²,LB : 178 m²
269,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,2,0,LT : 99 m²,LB : 100 m²
270,"Rp 6,9 Miliar",Cicilan: 26 Jutaan per bulan,No Data,"Batununggal, Bandung",4,4,2,LT : 375 m²,LB : 500 m²
271,Rp 23 Miliar,Cicilan: 88 Jutaan per bulan,No Data,"Bandung Kota, Bandung",5,4,7,LT : 794 m²,LB : 800 m²
272,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margahayu, Bandung",4,3,1,LT : 110 m²,LB : 150 m²
273,Rp 975 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,2,2,LT : 66 m²,LB : 80 m²
274,"Rp 8,74 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Riau, Bandung",4,2,2,LT : 437 m²,LB : 235 m²
275,Rp 680 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cilengkrang, Bandung",2,1,1,LT : 98 m²,LB : 70 m²
276,"Rp 5,75 Miliar",Cicilan: 22 Jutaan per bulan,No Data,"Dago Pakar, Bandung",5,4,2,LT : 600 m²,LB : 320 m²
277,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Dago Pakar, Bandung",4,3,1,LT : 176 m²,LB : 200 m²
278,"Rp 9,8 Miliar",Cicilan: 37 Jutaan per bulan,No Data,"Dago Pakar, Bandung",6,4,1,LT : 400 m²,LB : 750 m²
279,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 220 m²,LB : 150 m²
280,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Summarecon Bandung, Bandung",2,2,0,LT : 66 m²,LB : 54 m²
281,Rp 9 Miliar,Cicilan: 34 Jutaan per bulan,No Data,"Dago, Bandung",5,4,2,LT : 250 m²,LB : 420 m²
282,Rp 29 Miliar,Cicilan: 111 Jutaan per bulan,No Data,"Cipaganti, Bandung",3,4,4,LT : 1324 m²,LB : 380 m²
283,"Rp 1,09 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,2,1,LT : 150 m²,LB : 100 m²
284,Rp 875 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,2,1,LT : 120 m²,LB : 90 m²
285,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margaasih, Bandung",3,2,0,LT : 135 m²,LB : 120 m²
286,Rp 41 Miliar,Cicilan: 157 Jutaan per bulan,No Data,"Dago, Bandung",7,7,0,LT : 13150 m²,LB : 600 m²
287,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,1,1,LT : 96 m²,LB : 55 m²
288,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margahayu, Bandung",4,3,2,LT : 110 m²,LB : 150 m²
289,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Setra Duta, Bandung",3,3,1,LT : 144 m²,LB : 300 m²
290,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,2,1,LT : 140 m²,LB : 120 m²
291,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",5,4,1,LT : 144 m²,LB : 160 m²
292,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Turangga, Bandung",5,3,2,LT : 194 m²,LB : 221 m²
293,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Turangga, Bandung",4,2,1,LT : 115 m²,LB : 170 m²
294,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Turangga, Bandung",4,2,1,LT : 210 m²,LB : 150 m²
295,"Rp 5,8 Miliar",Cicilan: 22 Jutaan per bulan,No Data,"Pasteur, Bandung",9,6,2,LT : 436 m²,LB : 600 m²
296,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,1,LT : 90 m²,LB : 120 m²
297,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,No Data,"Dago, Bandung",3,3,2,LT : 160 m²,LB : 272 m²
298,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
299,"Rp 5,2 Miliar",Cicilan: 19 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,1,LT : 300 m²,LB : 250 m²
300,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",3,3,2,LT : 108 m²,LB : 130 m²
301,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Geger Kalong, Bandung",4,3,2,LT : 108 m²,LB : 120 m²
302,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,No Data,"Bandung Kota, Bandung",5,2,0,LT : 340 m²,LB : 255 m²
303,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,1,LT : 170 m²,LB : 250 m²
304,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,2,0,LT : 96 m²,LB : 94 m²
305,"Rp 8,74 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Riau, Bandung",3,1,8,LT : 437 m²,LB : 350 m²
306,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,1,LT : 135 m²,LB : 150 m²
307,Rp 599 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ciwastra, Bandung",2,1,1,LT : 90 m²,LB : 70 m²
308,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,3,2,LT : 135 m²,LB : 122 m²
309,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Pajajaran, Bandung",2,1,0,LT : 127 m²,LB : 90 m²
310,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,No Data,"Dago, Bandung",5,3,2,LT : 320 m²,LB : 300 m²
311,Rp 24 Miliar,Cicilan: 92 Jutaan per bulan,No Data,"Dago, Bandung",5,4,4,LT : 748 m²,LB : 650 m²
312,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Pasteur, Bandung",3,2,1,LT : 120 m²,LB : 150 m²
313,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,No Data,"Pasteur, Bandung",5,4,5,LT : 741 m²,LB : 725 m²
314,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Pasteur, Bandung",4,4,1,LT : 153 m²,LB : 173 m²
315,Rp 30 Miliar,Cicilan: 115 Jutaan per bulan,No Data,"Setiabudi, Bandung",8,11,10,LT : 3453 m²,LB : 2000 m²
316,Rp 6 Miliar,Cicilan: 23 Jutaan per bulan,No Data,"Sukajadi, Bandung",4,2,0,LT : 450 m²,LB : 350 m²
317,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Bandung Kota, Bandung",15,1,8,LT : 860 m²,LB : 600 m²
318,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Turangga, Bandung",3,2,0,LT : 163 m²,LB : 100 m²
319,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,No Data,"Gatot Subroto, Bandung",4,2,4,LT : 512 m²,LB : 200 m²
320,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,2,0,LT : 96 m²,LB : 94 m²
321,Rp 16 Miliar,Cicilan: 61 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,4,1,LT : 849 m²,LB : 1200 m²
322,"Rp 1,17 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Padasuka, Bandung",3,2,1,LT : 74 m²,LB : 110 m²
323,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Lembang, Bandung",3,2,0,LT : 201 m²,LB : 180 m²
324,"Rp 2,05 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,2,0,LT : 102 m²,LB : 94 m²
325,Rp 825 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,1,0,LT : 103 m²,LB : 85 m²
326,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Lembang, Bandung",4,2,7,LT : 1048 m²,LB : 100 m²
327,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Ujungberung, Bandung",6,4,2,LT : 600 m²,LB : 200 m²
328,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",4,3,0,LT : 198 m²,LB : 202 m²
329,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,No Data,"Sukasari, Bandung",4,2,0,LT : 193 m²,LB : 289 m²
330,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Setra Sari, Bandung",3,2,3,LT : 489 m²,LB : 350 m²
331,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,3,2,LT : 125 m²,LB : 140 m²
332,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Setra Indah, Bandung",4,2,2,LT : 435 m²,LB : 350 m²
333,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",3,3,0,LT : 198 m²,LB : 132 m²
334,Rp 365 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Mandalajati, Bandung",2,1,1,LT : 64 m²,LB : 33 m²
335,Rp 845 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Bandung Kota, Bandung",3,2,2,LT : 84 m²,LB : 84 m²
336,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,2,2,LT : 117 m²,LB : 170 m²
337,"Rp 7,6 Miliar",Cicilan: 29 Jutaan per bulan,No Data,"Geger Kalong, Bandung",6,4,0,LT : 375 m²,LB : 500 m²
338,Rp 32 Miliar,Cicilan: 122 Jutaan per bulan,No Data,"Sukajadi, Bandung",6,4,6,LT : 1200 m²,LB : 936 m²
339,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,No Data,"Sukajadi, Bandung",10,5,2,LT : 457 m²,LB : 200 m²
340,"Rp 1,57 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",3,1,0,LT : 84 m²,LB : 60 m²
341,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Babakanciparay, Bandung",3,2,1,LT : 189 m²,LB : 150 m²
342,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margahayu, Bandung",5,2,1,LT : 144 m²,LB : 140 m²
343,"Rp 2,3 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Pasteur, Bandung",4,4,2,LT : 153 m²,LB : 175 m²
344,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Dago, Bandung",3,3,1,LT : 278 m²,LB : 150 m²
345,"Rp 10,8 Miliar",Cicilan: 41 Jutaan per bulan,No Data,"Sukajadi, Bandung",4,4,2,LT : 750 m²,LB : 500 m²
346,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cihampelas, Bandung",3,2,1,LT : 128 m²,LB : 105 m²
347,Rp 14 Miliar,Cicilan: 53 Jutaan per bulan,No Data,"Gatot Subroto, Bandung",4,4,3,LT : 540 m²,LB : 400 m²
348,"Rp 1,37 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,1,0,LT : 66 m²,LB : 36 m²
349,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Bandung Kota, Bandung",2,2,0,LT : 88 m²,LB : 58 m²
350,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,2,1,LT : 124 m²,LB : 150 m²
351,Rp 475 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Padasuka, Bandung",2,1,1,LT : 72 m²,LB : 40 m²
352,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Soekarno Hatta, Bandung",3,2,0,LT : 75 m²,LB : 102 m²
353,Rp 700 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Margahayu, Bandung",3,2,1,LT : 100 m²,LB : 72 m²
354,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Rancasari, Bandung",4,3,1,LT : 164 m²,LB : 200 m²
355,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Turangga, Bandung",4,1,2,LT : 300 m²,LB : 200 m²
356,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Lengkong, Bandung",3,2,0,LT : 230 m²,LB : 180 m²
357,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Leuwi Panjang, Bandung",5,4,0,LT : 325 m²,LB : 250 m²
358,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,3,LT : 147 m²,LB : 240 m²
359,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Kopo, Bandung",3,2,2,LT : 180 m²,LB : 100 m²
360,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Singgasana, Bandung",3,4,2,LT : 187 m²,LB : 250 m²
361,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,2,2,LT : 80 m²,LB : 100 m²
362,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,2,1,LT : 150 m²,LB : 130 m²
363,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Holis Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
364,"Rp 1,48 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Arcamanik, Bandung",4,3,1,LT : 120 m²,LB : 154 m²
365,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Soekarno Hatta, Bandung",2,1,0,LT : 80 m²,LB : 70 m²
366,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Bandung Kota, Bandung",5,5,0,LT : 379 m²,LB : 300 m²
367,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Burangrang, Bandung",3,2,0,LT : 230 m²,LB : 180 m²
