,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
132,"Rp 8,74 Miliar",Cicilan: 33 Jutaan per bulan,Rumah Klasik Strategis Terawat di Sayap Jalan Riau Bandung,"Riau, Bandung",4,2,3,LT : 437 m²,LB : 300 m²
133,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah di Cigadung 3 Lantai Baru hadap selatan,"Tubagus Ismail, Bandung",4,3,3,LT : 173 m²,LB : 240 m²
134,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Antapani Cluster Bumi Mas Minimalis Terawat Siap Huni,"Antapani, Bandung",2,1,1,LT : 110 m²,LB : 60 m²
135,"Rp 5,9 Miliar",Cicilan: 22 Jutaan per bulan,Rumah Murah Dan Mewah Full Furnished di Daerah Dago ,"Dago, Bandung",8,8,2,LT : 360 m²,LB : 600 m²
136,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Komplek Perumahan Daerah Soreang Bandung Perumahan Yang Murah Di Soreang Sharia Islamic Soreang,"Soreang, Bandung",2,1,0,LT : 64 m²,LB : 36 m²
137,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Elite 3 Lt Shm Nyaman View Gunung 15 Menit Tol Dekat Wisata,"Lembang, Bandung",2,2,2,LT : 120 m²,LB : 105 m²
138,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Siap Huni Dengan Taman Luas Di Sayap Turangga,"Turangga, Bandung",4,2,1,LT : 149 m²,LB : 115 m²
139,Rp 6 Miliar,Cicilan: 23 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Jual Rumah Minimalis Modern Kbp - Tatar Tejakencana, Bandung","Kota Baru Parahyangan, Bandung",4,3,1,LT : 360 m²,LB : 265 m²
140,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,Rumah Keren Nyaman di Taman Cibaduyut Indah Bandung,"Cibaduyut, Bandung",5,2,0,LT : 60 m²,LB : 180 m²
141,Rp 799 Juta,Cicilan: 3 Jutaan per bulan,Nata Endah 2 Lantai Sudah Renovasi Shm Selatan,"Kopo, Bandung",5,2,1,LT : 101 m²,LB : 160 m²
142,"Rp 2,79 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah 2 Lantai Bagus Furnished SHM di Jual Rumah Bagus Dan Minimalis Kbp - Tatar Wangsakerta, Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 126 m²,LB : 140 m²
143,"Rp 3,35 Miliar",Cicilan: 12 Jutaan per bulan,"Rumah Bagus Furnished SHM di Jual Rumah Lux Kbp Tatar Jingganagara - Hoek, Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 168 m²,LB : 120 m²
144,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Cantik Luas  Cocok Untuk Keluarga Besar Di Ngamprah Bandung,"Ngamprah, Bandung",6,3,2,LT : 180 m²,LB : 200 m²
145,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Bagus SHM di Jual Cepat Dan Murah Kbp - Tatar Banyak Sumba, Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 108 m²,LB : 90 m²
146,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Bagus Unfurnished SHM di Juak Murah Dan Cepat Kbp - Tatar Jingganagara, Bandung","Kota Baru Parahyangan, Bandung",2,1,1,LT : 108 m²,LB : 75 m²
147,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Bagus Unfurnished SHM di Jual Cepat Dan Murah Kbp Tatar Simakirana, Bandung","Kota Baru Parahyangan, Bandung",2,1,0,LT : 90 m²,LB : 50 m²
148,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus di Kawasan Kbp Jarang Ada Harga Murah,"Kota Baru Parahyangan, Bandung",3,3,1,LT : 144 m²,LB : 180 m²
149,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Halaman Luas Cocok Untuk Masa Pensiun Di Soreang Bandung,"Soreang, Bandung",4,4,6,LT : 773 m²,LB : 215 m²
150,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Cantik Luas Terawat Di Rancasari Riung Bandung Kota,"Rancasari, Bandung",5,2,1,LT : 286 m²,LB : 215 m²
151,"Rp 6,6 Miliar",Cicilan: 25 Jutaan per bulan,Rumah Shm Bagus Barat,"Soreang, Bandung",3,3,30,LT : 4000 m²,LB : 800 m²
152,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Soreang Kab Bandung Perumahan Terbaru Soreang Sharia Islamic Soreang,"Cangkuang, Bandung",2,1,0,LT : 84 m²,LB : 36 m²
153,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Perumahan Di Soreang Rumah Di Jual Di Soreang Sharia Islamic Soreang,"Cangkuang, Bandung",2,1,0,LT : 84 m²,LB : 36 m²
154,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,Jual Rumah Sanggar Hurip Bandung Mewah Lingkungan Asri ,"Buah Batu, Bandung",5,3,1,LT : 150 m²,LB : 250 m²
155,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Murah Di Soreang Bandung Perumahan Syariah Soreang Bandung Sharia Islamic Soreang,"Soreang, Bandung",2,1,0,LT : 84 m²,LB : 36 m²
156,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,Dijual Cepat Rumah Murah Akses Jalan 2 Mobil Dalam Komplek Antapani,"Antapani, Bandung",2,1,1,LT : 81 m²,LB : 70 m²
157,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,Djual Cepat Rumah Minimalis Siap Huni Di Komplek Pesona Bali Ciwarruga Bandung ,"Geger Kalong, Bandung",2,2,2,LT : 105 m²,LB : 120 m²
158,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Rumah minimalis 2 lantai tengah kota harga terjangkau,"Buah Batu, Bandung",3,2,2,LT : 80 m²,LB : 100 m²
159,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Di Soreang Kab Bandung Perumahan Syariah Islamic Soreang Sharia Islamic Soreang,"Soreang, Bandung",2,1,0,LT : 84 m²,LB : 46 m²
160,Rp 396 Juta,Cicilan: 1 Jutaan per bulan,Jual Rumah Di Soreang Bandung Perumahan Syariah Di Soreang Bandung Sharia Islamic Soreang,"Soreang, Bandung",2,1,0,LT : 84 m²,LB : 36 m²
161,"Rp 3,25 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Hitung Tanah Di Suryalaya Buah Batu Bandung,"Buah Batu, Bandung",4,4,4,LT : 250 m²,LB : 200 m²
162,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Cimahi Kota Mas Bandung Barat Perumahan Kota Mas Cimahi Jual Cepat Nego Sampe Deal,"Bandung Barat, Bandung",4,3,2,LT : 138 m²,LB : 200 m²
163,"Rp 1,29 Miliar",Cicilan: 4 Jutaan per bulan,rumah hoek di antapani dibawah harga pasaran!!,"Antapani, Bandung",3,2,1,LT : 187 m²,LB : 120 m²
164,Rp 685 Juta,Cicilan: 2 Jutaan per bulan,Rumah Baru Full Renovasi 600 Jtan Cisaranten Arcamanik Bandung ,"Arcamanik, Bandung",2,1,1,LT : 81 m²,LB : 50 m²
165,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Terawat Lingkungan Sejuk di Awiligar Cigadung Bandung,"Cikutra, Bandung",5,3,1,LT : 285 m²,LB : 400 m²
166,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah Kondisi Tersewa Akses Jalan 1 Mobil Sayap Antapani Bandung,"Antapani, Bandung",4,2,1,LT : 91 m²,LB : 101 m²
167,Rp 300 Juta,Cicilan: 1 Jutaan per bulan,"Rumah Di Bandung 5 Menit Tol Soreang, Free Canopy Pagar","Katapang, Bandung",1,1,1,LT : 60 m²,LB : 40 m²
168,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah 2 Lantai Dijual Di Kota Baru Parahyangan ,"Kota Baru Parahyangan, Bandung",4,2,2,LT : 136 m²,LB : 250 m²
169,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Murah di Parakan Batununggal Lokasi Bagus Bandung,"Batununggal, Bandung",3,2,2,LT : 226 m²,LB : 180 m²
170,Rp 300 Juta,Cicilan: 1 Jutaan per bulan,"Rumah Baru Di Bandung, Dekat Kantor Kabupaten Bandung ","Bandung Kidul, Bandung",2,1,1,LT : 40 m²,LB : 60 m²
171,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Turangga Lokasi Strategis Dekat Griya Buah Batu,"Turangga, Bandung",4,2,1,LT : 220 m²,LB : 190 m²
172,"Rp 3,85 Miliar",Cicilan: 14 Jutaan per bulan,Rumah murah area strategis turangga bandung ,"Turangga, Bandung",5,3,5,LT : 333 m²,LB : 250 m²
173,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Murah Siap Huni Batununggal Bandung ,"Batununggal, Bandung",3,3,1,LT : 262 m²,LB : 220 m²
174,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Baru Di Komp.pondok  Bentang Asri Turangga Bandung ,"Turangga, Bandung",3,3,1,LT : 90 m²,LB : 100 m²
175,Rp 210 Juta,Cicilan: 806 Ribuan per bulan,Rumah Promo Discount 20% Dekat Alfamart ,"Bandung Kota, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
176,Rp 300 Juta,Cicilan: 1 Jutaan per bulan,Rumah Shm Di Soreang Katapang Shm Baru,"Bandung Kidul, Bandung",2,1,1,LT : 60 m²,LB : 40 m²
177,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Terawat Siap Huni Batununggal Buah Batu Bandung,"Batununggal, Bandung",3,2,1,LT : 162 m²,LB : 200 m²
178,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah Siap Huni Komplek Soekarno Hatta Bandung,"Soekarno Hatta, Bandung",4,2,1,LT : 149 m²,LB : 130 m²
179,"Rp 9,5 Miliar",Cicilan: 36 Jutaan per bulan,Rumah Dibawah Harga Pasar Full Furnished Cocok Utk Guesthouse Di Cipaganti Bandung.,"Cipaganti, Bandung",8,7,5,LT : 328 m²,LB : 400 m²
180,Rp 685 Juta,Cicilan: 2 Jutaan per bulan,Rumah 600 Jtan Shm Full Renovasi Cisaranten Arcamanik Bandung ,"Antapani, Bandung",2,1,1,LT : 81 m²,LB : 50 m²
181,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Siap Huni Di Lokasi Favorit Di Turangga Buah Batu Bandung,"Buah Batu, Bandung",5,2,1,LT : 240 m²,LB : 150 m²
182,Rp 725 Juta,Cicilan: 2 Jutaan per bulan,"Jual Cepat Rumah Bagus Siap Huni 2 Lt Perumahan Puteraco Gading Permai Rancaekek Murah,hook Jarang Ada !","Rancaekek, Bandung",4,2,1,LT : 84 m²,LB : 122 m²
183,Rp 9 Miliar,Cicilan: 34 Jutaan per bulan,Rumah Shm Harga Di Bawah Njop Mainroad Naripan Braga Sunda,"Braga, Bandung",5,4,2,LT : 386 m²,LB : 500 m²
184,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,Rumah Murah 2 Lantai di Komplek Margahayu,"Margahayu, Bandung",4,2,1,LT : 90 m²,LB : 190 m²
185,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Murah Hitung Tanah di Setrasari Kulon,"Setra Sari, Bandung",4,3,1,LT : 415 m²,LB : 300 m²
186,"Rp 2,3 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Minimalis Siap Huni Lokasi Bagus Bkr Bandung ,"BKR, Bandung",3,2,2,LT : 150 m²,LB : 160 m²
187,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Hitung Tanah di Soekarno Hatta Komplek Sanggar Hurip,"Soekarno Hatta, Bandung",2,1,1,LT : 225 m²,LB : 45 m²
188,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,Dijual Rumah Cantik di Pasirsalam Bandung,"Regol, Bandung",3,3,1,LT : 110 m²,LB : 110 m²
189,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Minimalis Di Batununggal Kota Bandung,"Batununggal, Bandung",3,3,1,LT : 180 m²,LB : 120 m²
190,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Kiaracondong komplek Raflesia Bandung,"Kiaracondong, Bandung",3,3,1,LT : 128 m²,LB : 100 m²
191,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Terawat Siap Huni Lokasi Strategis di Antapani, Bandung ","Antapani, Bandung",5,5,1,LT : 308 m²,LB : 100 m²
192,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Bagus 2 Lantai Siap Huni SHM di Greenland Antapani, Bandung","Antapani, Bandung",3,2,1,LT : 75 m²,LB : 90 m²
193,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Bagus Siap Huni Unfurnished SHM Lokasi di Antapani, Bandung","Antapani, Bandung",2,2,2,LT : 124 m²,LB : 80 m²
194,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Bagus Murah Siap Huni SHM di Cisaranten Arcamanik,Bandung","Arcamanik, Bandung",3,3,1,LT : 186 m²,LB : 245 m²
195,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Terawat Siap Huni Dekat Griya SHM di Arcamanik, Bandung","Arcamanik, Bandung",4,2,1,LT : 176 m²,LB : 100 m²
196,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Bagus Siap Huni di Cisaranten Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,LT : 100 m²,LB : 83 m²
197,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Baru Sertifikat Hak Milik di Cisaranten Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,LT : 95 m²,LB : 70 m²
198,"Rp 4,3 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Murah Hitung Tanah di Geger Kalong Bandung Kota,"Geger Kalong, Bandung",5,2,1,LT : 400 m²,LB : 300 m²
199,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Menarik Dan Nyaman Didaerah Turangga, Bandung","Turangga, Bandung",4,2,1,LT : 156 m²,LB : 130 m²
200,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Kiaracondong komplek Raflesia,"Kiaracondong, Bandung",3,3,1,LT : 128 m²,LB : 100 m²
201,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Bagus Dijual Murah Di Turangga Buah Batu ,"Turangga, Bandung",8,4,1,LT : 290 m²,LB : 317 m²
202,"Rp 4,8 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Bagus Dijual Murah Di Kawasan Favorit Batununggal ,"Batununggal, Bandung",5,3,1,LT : 260 m²,LB : 305 m²
203,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,Rumah Murah Siap Huni Dijual Di Antapani Jarang Ada ,"Antapani, Bandung",4,2,1,LT : 96 m²,LB : 108 m²
204,"Rp 1,97 Miliar",Cicilan: 7 Jutaan per bulan,Rumah/ Ruang Usaha Di Taman Cibaduyut Indah,"Cibaduyut, Bandung",2,1,1,LT : 140 m²,LB : 130 m²
205,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah Hitung Tanah Dijual Di Cisaranten Arcamanik ,"Arcamanik, Bandung",3,2,2,LT : 232 m²,LB : 122 m²
206,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Murah Terawat Dijual Di Kawasan Favorit Turangga Jarang Ada,"Turangga, Bandung",5,2,1,LT : 240 m²,LB : 150 m²
207,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Terawat Dan Asri Gegerkalong dekat Pondok Hijau ,"Geger Kalong, Bandung",5,2,4,LT : 440 m²,LB : 300 m²
208,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Termurah di Batununggal Cocok Untuk Investasi Atau Hunian,"Batununggal, Bandung",4,3,3,LT : 498 m²,LB : 170 m²
209,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Minimalis Lingkungan Asri Siap Huni Batununggal Bandung,"Batununggal, Bandung",4,3,1,LT : 262 m²,LB : 220 m²
210,"Rp 4,8 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Bagus 2 Lantai Dalam Cluster Batununggal Bandung Kota,"Batununggal, Bandung",5,4,1,LT : 260 m²,LB : 305 m²
211,"Rp 7,25 Miliar",Cicilan: 27 Jutaan per bulan,Rumah Baru Lux Di Cluster Elite Batununggal Bandung Kota,"Batununggal, Bandung",5,3,2,LT : 300 m²,LB : 400 m²
212,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Terawat Lokasi Bagus Harga Di Bawah Pasar Turangga Bandung,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
213,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Lama Terawat Siap Huni Lokasi Strategis di Turangga Bandung,"Turangga, Bandung",4,2,1,LT : 210 m²,LB : 150 m²
214,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnishd Dekat TSM SHM di Turangga,Bandung","Turangga, Bandung",5,4,1,LT : 144 m²,LB : 160 m²
215,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,"Rumah Hitung Tanah Lokasi Strategis Jl Salendro Turangga, Bandung","Turangga, Bandung",3,3,1,LT : 436 m²,LB : 200 m²
216,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,Rumah termurah di batununggal cocok untuk investasi SHM,"Batununggal, Bandung",4,3,3,LT : 498 m²,LB : 170 m²
217,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Bagus 2 Lantai Depan Taman Lokasi  Metro Margahayu Raya Bandung,"Buah Batu, Bandung",5,3,1,LT : 111 m²,LB : 180 m²
218,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Di Pratista Antapani Shm Bagus Bandung,"Antapani, Bandung",6,3,0,LT : 168 m²,LB : 206 m²
219,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Di Tki 3 Shm Rumah Bagus Bandung,"Taman Kopo Indah, Bandung",4,3,0,LT : 102 m²,LB : 137 m²
220,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Terbaik Premium Dekat Griya Arcamanik,bandung","Arcamanik, Bandung",4,4,1,LT : 119 m²,LB : 155 m²
221,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Renovasi di Permata Buah Batu Bandung,"Buah Batu, Bandung",4,3,1,LT : 178 m²,LB : 200 m²
222,Rp 715 Juta,Cicilan: 2 Jutaan per bulan,"Dijual Cepat, Rumah Murah 715jt Cluster Cimahi Bandung Barat Segera Survey","Bandung Barat, Bandung",3,3,1,LT : 85 m²,LB : 80 m²
223,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Unfurnished Sertifikat Hak Milik Antapani, Bandung","Antapani, Bandung",3,2,1,LT : 112 m²,LB : 100 m²
224,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Siap Huni Keamanan 24 Jam Unfurnished di Antapani,bandung","Antapani, Bandung",2,1,1,LT : 101 m²,LB : 70 m²
225,"Rp 4,4 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Lux Posisi Hoek Furnished Tinggl Bawa Koper Aja Di Antapani,"Antapani, Bandung",3,2,4,LT : 305 m²,LB : 281 m²
226,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Murah Siap Huni Dalam Komplek Pratista Antapani Bandung,"Antapani, Bandung",3,1,1,LT : 198 m²,LB : 60 m²
227,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Murah Siap Huni Unfurnishd SHM di Kalijati Antapani,Bandung","Antapani, Bandung",3,1,1,LT : 138 m²,LB : 100 m²
228,"Rp 1,69 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Antapani, Bandung","Antapani, Bandung",5,3,1,LT : 168 m²,LB : 205 m²
229,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Bagus Semi Furnished SHM Dekat Griya di Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,LT : 169 m²,LB : 140 m²
230,Rp 830 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Bagus Unfurnished SHM di Permata Permai Arcamanik, Bandung","Arcamanik, Bandung",3,1,1,LT : 148 m²,LB : 72 m²
231,"Rp 2,05 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Hitung Tanah Butuh Renovasi SHM di Golf Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,LT : 220 m²,LB : 150 m²
232,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Murah 2 Lantai Bagus Dekat Sport Jabar di Arcamanik,bandung","Arcamanik, Bandung",3,2,2,LT : 331 m²,LB : 240 m²
233,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Mewah 2lt di Cluster Elit Cigadung Pusat Kota Bandung,"Bandung Utara, Bandung",3,2,2,LT : 132 m²,LB : 180 m²
234,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Siap Huni Lokasi Strategis Di Pusat Kota Turangga Buahbatu,"Turangga, Bandung",3,2,1,LT : 220 m²,LB : 190 m²
235,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Terawat Siap Huni Dekat Trans Studio di Turangga, Bandung","Turangga, Bandung",4,2,1,LT : 154 m²,LB : 150 m²
236,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Baru Modern Minimalis 3 Unit di Turangga Buah Batu, Bandung","Turangga, Bandung",3,3,2,LT : 108 m²,LB : 130 m²
237,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Murah 2,5 Lantai SHM Dalam Komplek Nyaman Turangga, Bandung","Turangga, Bandung",4,2,1,LT : 140 m²,LB : 198 m²
238,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Modern Minimalis Dekat Smu 22 SHM di Turangga, Bandung","Turangga, Bandung",2,3,2,LT : 108 m²,LB : 160 m²
239,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Klasik Siap Huni Dekat Trans Studio Mall Turangga Bandung,"Turangga, Bandung",4,3,1,LT : 196 m²,LB : 225 m²
240,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Terawat Murah Jalan Besar Jarang Ada di Turangga, Bandung","Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
241,"Rp 6,75 Miliar",Cicilan: 25 Jutaan per bulan,"Rumah 2 Lantai Bagus Sertifikat Hak Milik di Turangga, Bandung","Turangga, Bandung",7,5,2,LT : 363 m²,LB : 550 m²
242,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Murah Siap Huni Lokasi Strategis Dalam Komplek Turangga,"Turangga, Bandung",3,3,1,LT : 120 m²,LB : 140 m²
243,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,Dijual: Rumah Strategis dengan 5 Kamar Tidur di daerah Turangga,"Turangga, Bandung",5,2,0,LT : 170 m²,LB : 200 m²
244,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Hitung Tanah Dekat Griya,kampus SHM di Buah Batu, Bandung","Buah Batu, Bandung",3,2,1,LT : 128 m²,LB : 70 m²
245,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,Rumah 2 Lantai Bagus Luas Dekat Griya Antapani Bandung,No Data,5,5,2,LT : 308 m²,LB : 100 m²
246,"Rp 2,76 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Baru Kbp Furnished Tatar Banyak Sumba Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 126 m²,LB : 105 m²
247,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,"Rumah Baru Modern Minimalis 5 Unit SHM Dekat Tsm Turangga,bandung","Turangga, Bandung",4,2,1,LT : 115 m²,LB : 170 m²
248,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,Rumah Mewah Luas Nyaman Terawat di Mekar Wangi ,"Mekar Wangi, Bandung",6,5,1,LT : 525 m²,LB : 300 m²
249,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Super Murah Bagus Siap Huni Podomoro Park Buah Batu,"Podomoro Park Bandung, Bandung",2,2,0,LT : 90 m²,LB : 94 m²
250,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,Dijual Rumah Nyaman Furnish 3 Lantai di Setra Duta,"Setra Duta, Bandung",4,3,2,LT : 120 m²,LB : 270 m²
251,"Rp 4,25 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Lux Pondok Hijau Kavling Exlusive... ,"Pondok Hijau, Bandung",4,2,2,LT : 312 m²,LB : 300 m²
252,"Rp 17,5 Miliar",Cicilan: 67 Jutaan per bulan,For sale rumah diCipaku indah full furnished siap huni,"Cipaku, Bandung",4,3,1,LT : 525 m²,LB : 600 m²
253,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah 2 Lantai Bagus SHM di Grand Antapani Town House, Bandung","Antapani, Bandung",3,3,2,LT : 240 m²,LB : 220 m²
254,"Rp 1,25 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Nyaman di Arcamanik Revisi Harga,"Arcamanik, Bandung",3,3,1,LT : 120 m²,LB : 140 m²
255,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah Siap Huni di Cingised Arcamanik Main Road,"Arcamanik, Bandung",4,2,1,LT : 115 m²,LB : 120 m²
256,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Murah Modern Cantik Dan Bagus di Bandung Kota,"Cikutra, Bandung",6,5,1,LT : 270 m²,LB : 520 m²
257,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Murah Siap Huni Lokasi Favorite di Turangga Buah Batu Bdg,"Turangga, Bandung",5,2,1,LT : 240 m²,LB : 150 m²
258,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Rumah 3 Lantai Bagus Murah Jarang Ada Di Cijerah ,"Cijerah, Bandung",5,3,1,LT : 94 m²,LB : 150 m²
259,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Kbp Siap Huni di Tatar Favorit Candraresmi Kota Baru Parahyangan Padalarang Bandung,"Kota Baru Parahyangan, Bandung",2,2,2,LT : 126 m²,LB : 110 m²
260,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,Rumah Bagus Murah Antapani Siap Huni Dan Terawat ,"Antapani, Bandung",3,2,0,LT : 60 m²,LB : 115 m²
261,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Siap Huni di Turangga Durma Bandung,"Turangga, Bandung",6,6,1,LT : 156 m²,LB : 200 m²
